,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_T8,bioplanet_1328_T cell receptor/Ras pathway_View_cDC,bioplanet_301_Autoimmune thyroid disease_View_NK,bioplanet_333_Salmonella infection_View_NK,bioplanet_304_Graft-versus-host disease_View_B,bioplanet_167_Eukaryotic protein translation_View_cM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_B,bioplanet_898_Generation of second messenger molecules_View_NK,bioplanet_98_Activation of PKC through G-protein coupled receptors_View_B,bioplanet_78_Beta-arrestins in GPCR desensitization_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T4,bioplanet_303_Allograft rejection_View_B,bioplanet_303_Allograft rejection_View_NK,bioplanet_333_Salmonella infection_View_cM,bioplanet_913_eIF4E release_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T8,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_ncM,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_B,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_T8,bioplanet_324_CTL mediated immune response against target cells_View_T8,bioplanet_640_Alpha-4 beta-7 integrin signaling_View_T4,bioplanet_686_Interferon alpha/beta signaling_View_NK,bioplanet_1698_Translation factors_View_T8,bioplanet_611_Interferon signaling_View_cDC,bioplanet_333_Salmonella infection_View_T8,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T4,bioplanet_304_Graft-versus-host disease_View_NK,bioplanet_166_eIF2 regulation_View_cM,bioplanet_1141_Diurnally regulated genes with circadian orthologs_View_cDC,bioplanet_564_PD-1 signaling_View_NK,bioplanet_921_CD28 co-stimulation_View_cDC,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_ncM,bioplanet_686_Interferon alpha/beta signaling_View_ncM,bioplanet_464_Antigen processing and presentation_View_NK,bioplanet_776_Prostaglandin biosynthesis and regulation_View_T4,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T8,bioplanet_474_Intestinal immune network for IgA production_View_NK,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_View_NK,bioplanet_1287_eIF4E and p70 S6 kinase regulation_View_NK,bioplanet_1495_CHL1 interactions_View_T4,bioplanet_300_Asthma_View_B,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation_View_T8,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_View_B,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cM,bioplanet_611_Interferon signaling_View_ncM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cDC,bioplanet_304_Graft-versus-host disease_View_T8,bioplanet_1404_Cap-dependent translation initiation_View_T8,bioplanet_611_Interferon signaling_View_B,bioplanet_686_Interferon alpha/beta signaling_View_B,bioplanet_1404_Cap-dependent translation initiation_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_NK,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_View_T8",bioplanet_1529_Endosomal/vacuolar pathway_View_cM,bioplanet_1529_Endosomal/vacuolar pathway_View_B,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_cM,bioplanet_329_T helper cell surface molecules_View_T8,bioplanet_690_NF-kappaB activation_View_B,bioplanet_901_Costimulation by the CD28 family_View_NK,bioplanet_924_TRAF6-mediated induction of TAK1 complex_View_B,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway_View_B,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration_View_cM,bioplanet_686_Interferon alpha/beta signaling_View_cM,bioplanet_1361_Interleukin-2/STAT5 pathway_View_NK,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_NK,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_NK,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_NK,bioplanet_686_Interferon alpha/beta signaling_View_cDC,bioplanet_49_4-1BB-dependent immune response_View_cDC,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_T8,bioplanet_87_Corticosteroids and cardioprotection_View_T4,bioplanet_243_Internal ribosome entry pathway_View_cM,bioplanet_167_Eukaryotic protein translation_View_NK,bioplanet_1168_Post-elongation processing of intronless pre-mRNA_View_B,bioplanet_322_B lymphocyte cell surface molecules_View_T8,bioplanet_1504_Cleavage of growing transcript in the termination region_View_B,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_NK,disease
4.0_HC-540_normal_na,0.15623406546080965,0.1590760582010582,0.13354652777777776,0.25596921296296293,0.23893933869751066,0.22810802971707714,0.06283759020618557,0.09331581790123457,0.06421934830633284,0.0678912037037037,0.1193546910151856,0.26462428601281696,0.18143228228228228,0.3154330065359477,0.1036496913580247,0.12317457000968993,0.22226966411564625,0.0791345486111111,0.23040763605849915,0.14450831718346255,0.33393679189028025,0.11334542557180352,0.1401295138888889,0.196469496124031,0.18355792548500882,0.20197367571059432,0.15587524606299213,0.1836879403794038,0.07206322743000944,0.16798611111111109,0.08296747311827957,0.1198542413381123,0.11107059523809525,0.162429793792517,0.15775778463648835,0.08257102942777314,0.2538156492248062,0.03728298611111111,0.2582798611111111,0.09087561728395062,0.037179625984251966,0.21880713058419243,0.2616287268932618,0.23675060137457046,0.09201288350634372,0.18608073169744088,0.09895249999999998,0.1503667044809983,0.6812148773494744,0.1519326713610702,0.10416855267396907,0.7505026636225266,0.1596406976744186,0.6083211614307086,0.5684925349224658,0.5021461197021765,0.3002708333333333,0.24481305903398926,0.05916387457044674,0.07540520833333333,0.23274274054982816,0.0857235824742268,0.28054880334486737,0.11820183643310266,0.1129936111111111,0.2563388888888889,0.12364722222222221,0.28272824074074077,0.12808760127314814,0.06555046296296296,0.13540203488372093,0.15305460254968128,0.1922244191794365,0.18461356209150329,0.07837965038099508,0.1315056377730796,0.10964918484775833,0.1048641975308642,0
4.0_HC-006_normal_na,0.1332377029608405,0.15840767045454546,0.12144569862504646,0.24115016103059583,0.26310919512195124,0.2430168462315425,0.07035804,0.09516884728931832,0.08598285714285714,0.07365648674242424,0.11701677290568073,0.29247524324324325,0.16310347303825565,0.3543884403107114,0.11941903409090909,0.11948754812858166,0.2409821864820847,0.07066157670454545,0.25425088372093024,0.16506600704393504,0.3595736858055984,0.11742184670288698,0.1273994753925121,0.19482486747851002,0.20977840909090908,0.22708806411174784,0.16682837967401726,0.1711034228820549,0.08430000743328625,0.16289524147727272,0.09463047374162382,0.12890258431085044,0.1246170358306189,0.17426720276872965,0.15454402993976263,0.08974909921751771,0.2527428814469914,0.03938672504025765,0.2552715881642512,0.07638638396850957,0.04440052732502397,0.252156,0.2867600011020498,0.2525349333333333,0.10926423957481603,0.20115045757716768,0.12084278409090908,0.15375035379830876,0.6933940686697806,0.16288695238095238,0.11046215625000001,0.7560647182440846,0.14526193686102684,0.6142595888000805,0.5523244980466976,0.49979199999999996,0.3479538532297629,0.29460393707295573,0.07041183333333334,0.07482962627482555,0.24672626666666667,0.08703028571428571,0.31562597097301714,0.12664461109975472,0.10859041867954912,0.26977928743961355,0.1249683574879227,0.2562294685990338,0.14501438210227272,0.08625298295454545,0.11994824498567336,0.1656727655267924,0.21587527742086207,0.1871114663256607,0.09097565217391304,0.15398342667361292,0.12635893023255815,0.10664922168545357,0
2.0_1197_SLE_managed,0.12388767234387672,0.14202559523809521,0.1431995667376102,0.1956155303030303,0.24062644111809012,0.17066452389338968,0.06785554347826087,0.09630423803249889,0.10064765488135052,0.056909027777777774,0.14062436628643854,0.26485842824429784,0.1941218886871061,0.24587820192947438,0.07484722222222223,0.1436783188868613,0.24431392045454545,0.09078489583333334,0.2301448497575899,0.08558642538523925,0.297040239565787,0.10046775102098296,0.17480440958498022,0.17803262773722625,0.22183407738095234,0.16983384022708842,0.16378152724968315,0.19630960185095922,0.05843181818181818,0.15046024305555555,0.10150427132474818,0.12456424731182797,0.152129,0.22988231534090908,0.17297393012248086,0.07057810008585796,0.22011998175182482,0.056609848484848485,0.24021899703557312,0.07523671497584541,0.023114187262357415,0.2151282840951319,0.2213299644394535,0.2148190170940171,0.12442423153692615,0.21722444534632035,0.14297666666666667,0.1437633968310486,0.6704156834316568,0.15128999027844137,0.1183877007559922,0.7271675799086758,0.17142379814321168,0.5935845498783455,0.582359614105123,0.507935169701474,0.2514444860279441,0.2180560078607524,0.1058506596060944,0.07893667654808958,0.20735421776291343,0.05768213489409142,0.2212558632734531,0.16463654721806387,0.10284077733860342,0.27378038537549404,0.14207223320158102,0.23383975625823453,0.20624934895833333,0.08147291666666666,0.14071058394160585,0.12980819602872834,0.14388530082691758,0.1791260753313183,0.04808351509863797,0.10448506967485069,0.08234986129475513,0.1098671497584541,1
4.0_1078_SLE_managed,0.13201526097670252,0.187615990990991,0.15207421328671328,0.33011098484848483,0.24544841443520474,0.21404913580246915,0.08040079934747145,0.12748901515151514,0.0780810999766954,0.06919951201201202,0.14340321116302737,0.27177645386005905,0.20480700245700248,0.33488537037037036,0.09825187687687689,0.15005490013860887,0.27811590909090905,0.08041300675675676,0.23714620243560075,0.19851289482526882,0.4026041214330025,0.12464832634262686,0.1804411221590909,0.20231342741935485,0.22745039682539683,0.2500465389784946,0.09920549592894153,0.21826563192904658,0.07997831649831649,0.20832582582582584,0.12979648093841642,0.14653334786399302,0.1748726818181818,0.24748100142045454,0.21149023569023567,0.09460127504118812,0.18580616809475806,0.07348248106060606,0.2899511363636364,0.11990101010101009,0.03782360288675056,0.22121453235454053,0.3119173968672457,0.24805880913539965,0.13438821728395062,0.23151331168831168,0.15764558558558558,0.16594084997049569,0.6917575432224923,0.16497623417229862,0.13133382188009787,0.7475257620634332,0.18264344608879493,0.621172511672326,0.59436438957476,0.5288626518035163,0.29815023148148145,0.3165892137096774,0.08355294997281132,0.10857885101010101,0.24188784665579122,0.10109420880913539,0.30047270833333334,0.17890264660493826,0.13917181818181817,0.24621534090909092,0.09926227272727274,0.30915606060606066,0.20899334881756756,0.07204042792792792,0.07349158266129033,0.16597112221399785,0.18301851851851852,0.23345802139037433,0.0826156819632598,0.17556346224340177,0.11382418718464282,0.14335959595959596,1
2.0_1248_SLE_managed,0.11675049040212974,0.1719101382488479,0.15631725342941483,0.30581179458239277,0.2679651033638589,0.2594366701066391,0.09451526951672863,0.12191295146726863,0.12230655868295273,0.08945362903225806,0.16791434151785714,0.29523892293780774,0.21177469342932095,0.3819966130604288,0.08616263440860214,0.17534936061633039,0.27390832078313254,0.09826310483870968,0.25704483660413247,0.17684891235813366,0.41349267630226016,0.1271505647130647,0.20965160306151243,0.24197462168978562,0.236966061827957,0.26454337431693986,0.15937117960164837,0.21997892693938226,0.11141355661881978,0.18476008064516128,0.12030525012743028,0.15284599375650365,0.18469719879518073,0.2707625188253012,0.20894011788312014,0.07414928216944346,0.2224748581336696,0.0657743839352897,0.28942663656884876,0.11785716077251067,0.02531653502747253,0.236175573110285,0.33566335241051504,0.26465907682775713,0.16625415789473683,0.24689936531841652,0.16196354838709676,0.17413207793805555,0.7308441672856674,0.18412246359975215,0.15983447084107807,0.7674226690234203,0.1873554779778466,0.6643152142651712,0.6429544184535412,0.5789049463031806,0.3420688230994152,0.35064092055485496,0.11768254337050806,0.10086698959117131,0.24622029120198266,0.12470167286245354,0.3463546235380117,0.21632427814327485,0.13944255079006773,0.2548058690744921,0.11106185101580136,0.3121276335590669,0.22642943548387096,0.09042701612903226,0.12373656998738965,0.15496100427350426,0.24139482038429405,0.23946531005178595,0.0917328875060611,0.17373056861171615,0.1356675023774531,0.11267970905442688,1
3.0_FLARE004_SLE_flare,0.06610218767990789,0.0,0.0,0.0,0.26351445013710495,0.2631918760708167,0.07998116863905326,0.0,0.07098816568047338,0.0,0.15690703125,0.2931997641132257,0.0,0.3936604368932039,0.0,0.16461836139896374,0.0,0.0,0.25549444406219896,0.1744222797927461,0.3844790753288163,0.13789302600472814,0.0,0.22380580310880832,0.0,0.25362294905008637,0.14304428191489363,0.0,0.10865714916151809,0.0,0.0,0.0,0.0,0.0,0.0,0.08616801647220315,0.1985181347150259,0.0,0.0,0.0,0.04454148936170213,0.23756180966469426,0.30331217616580314,0.2398122287968442,0.1413549417475728,0.0,0.0,0.157115411348414,0.7088393604940024,0.1724450769582981,0.13776287444526628,0.0,0.0,0.6383054267793836,0.6122903182308522,0.5704375410913872,0.340078125,0.31714657233957755,0.06330337771203157,0.0,0.22830996055226827,0.09989919695688927,0.35235652305825244,0.20038424226334953,0.0,0.0,0.0,0.0,0.0,0.0,0.10092072538860103,0.15709994089834514,0.23827947295423021,0.0,0.08587818368922048,0.15477084314649084,0.12900464428237238,0.0,1
4.0_HC-520_normal_na,0.10642492389649924,0.17853991596638655,0.13513387573964497,0.24218048878205128,0.252070777296558,0.2376517486265577,0.06442478971962617,0.09166005608974359,0.08565161882510014,0.08352083333333334,0.11225010171094299,0.27826711290729983,0.18233316008316008,0.33735018033409264,0.12539705882352942,0.12018074700342465,0.24626008064516128,0.07142279411764706,0.24316277711367093,0.09842945205479452,0.3160921232876712,0.07637450152474783,0.1455442833533654,0.21868256849315068,0.22444275210084033,0.2000744006849315,0.13886455401125966,0.1861364329268293,0.08372344170635743,0.19432628676470587,0.09301271712158808,0.16496821631878558,0.13783370967741937,0.20798576108870967,0.16445037986704653,0.05663894122721391,0.186236301369863,0.05155709134615384,0.24091165865384617,0.0857304131054131,0.011743402533427164,0.23685992990654206,0.2367226290832455,0.23844563862928347,0.12237646924829157,0.20967425115207375,0.13150764705882353,0.12627108252589375,0.7152797006943141,0.157620038523587,0.11243001606308411,0.768137187751813,0.16230394677996424,0.6360265320836338,0.598496013667426,0.5027765446521287,0.341220458428246,0.23477842465753423,0.08261166277258566,0.08632138087606839,0.23172196261682246,0.07744075433911882,0.29848401907744876,0.15468209887528475,0.1059895032051282,0.30043780048076923,0.15543028846153847,0.24903285256410257,0.18695588235294117,0.0862919117647059,0.13019352739726028,0.11266543513957308,0.2046765375854214,0.19207861990950226,0.0687264577407558,0.10254383561643836,0.09753976037817866,0.14591639957264957,0
2.0_IGTB1372_normal_na,0.12810130984643178,0.16767063492063491,0.1347756303061487,0.24432859531772574,0.24792582332549215,0.2558205289672544,0.07074209390862944,0.09835762727610554,0.13138905003625814,0.06422395833333333,0.1171343231883383,0.27420299423789274,0.1816542303172738,0.3417201406381192,0.07987384259259259,0.12183833841463414,0.2384418103448276,0.0911818576388889,0.2388586943690237,0.11954596883468833,0.32958958724202625,0.09654152177512834,0.1441710127508361,0.2201320975609756,0.20170978009259258,0.18327184959349593,0.1680739334947839,0.1896204625173342,0.08124370277078084,0.18440379050925926,0.10056184593807314,0.1365497311827957,0.12477232758620689,0.17430623653017244,0.1727478013130187,0.06976112927263113,0.22568135162601624,0.05249966903567447,0.2692672449832776,0.0999337297163384,0.020048691318926976,0.22613335448392555,0.255526110068793,0.2448675972927242,0.1028310201511335,0.20174640804597702,0.12227222222222221,0.13580944874082887,0.7181183984853547,0.15916164340101524,0.11351555559961929,0.7510713470319634,0.1618627984755386,0.6396773712737127,0.5661262244612371,0.5100617597292725,0.30831501889168766,0.2504328330206379,0.1267753807106599,0.08953042549238202,0.2400808798646362,0.07359418056562728,0.30486335012594457,0.11896341703400504,0.12327951505016721,0.2721413043478261,0.13754816053511706,0.2523822463768116,0.13997384982638889,0.0872440972222222,0.14737552845528457,0.138017593972512,0.22504156171284634,0.2143195947275231,0.08041301589053189,0.11364249815225425,0.1271371443749262,0.1374046822742475,0
2.0_1219_SLE_managed,0.11631333655861958,0.1375574229691877,0.12305281964656964,0.17140202702702703,0.22597954029172646,0.19008282944462704,0.05733324754901961,0.07787621996996996,0.091750087535014,0.05854656862745098,0.10576039875523326,0.24960318958664549,0.16567535609934259,0.25994345903165733,0.06853267973856209,0.11192974419448477,0.19913373161764705,0.0812542892156863,0.21814123062015503,0.10929387397194,0.31119864351903537,0.0715746610845295,0.1300828230574324,0.16712042089985488,0.19341964285714286,0.1570177793904209,0.16086881354665072,0.1654338744232037,0.05756876587100051,0.14322365196078432,0.07827027027027027,0.11446363061353573,0.10506544117647058,0.15635414751838236,0.14674195028361697,0.05495370620466121,0.24996843251088535,0.03733030686936937,0.23526932010135135,0.07259496996996996,0.0153831115430622,0.2049535539215686,0.2184075583342637,0.21753619281045752,0.09391625698324021,0.17384027048319328,0.11207519607843137,0.1365604357676378,0.6562265990019286,0.1409422268907563,0.09464467486213235,0.7359291565941445,0.14778398020113137,0.5907628650726963,0.5424672253258845,0.4758042619825708,0.25473851256983243,0.22486666852740872,0.09357812500000001,0.06570716028528528,0.2127058823529412,0.05168925070028011,0.23017458100558658,0.11202802461592179,0.0908964527027027,0.26230109797297296,0.12830692567567567,0.2129325731981982,0.13945343137254904,0.09163921568627452,0.14379361393323659,0.11264085758904839,0.15072960893854748,0.1709023251192369,0.04950154518329071,0.11238131679641113,0.08312606874145008,0.10346227477477478,1
4.0_1285_SLE_managed,0.12134575012800819,0.1500592105263158,0.13188611527748018,0.26484673862581243,0.24661747398942518,0.2181048316730895,0.08214837412587413,0.0965420148560817,0.07123151848151849,0.07985635964912281,0.15515706475389865,0.2747025137025137,0.17671452232176466,0.33575597445405847,0.10555482456140351,0.156842768937212,0.27155084745762714,0.06868174342105263,0.23839244186046513,0.1554378840245776,0.3675443548387097,0.11172341347195149,0.17844218967618383,0.20359732718894008,0.2335797305764411,0.23498641513056837,0.09524305555555555,0.18572104083157823,0.07720285987189572,0.18765241228070176,0.09390389972144847,0.13032215619694396,0.17610378531073448,0.25338095868644067,0.17523750816740602,0.07917452681883921,0.1558478542626728,0.045987784354688956,0.25189863335654594,0.09437555452388323,0.039663011695906435,0.2249423076923077,0.2768014002126905,0.2352182400932401,0.1412178430160692,0.24051376277912295,0.1539621052631579,0.14644597898167921,0.6860367322138754,0.1667006431068931,0.13585097519667833,0.7449041095890411,0.15724295523741658,0.616774375454766,0.5860386966076089,0.5221155788655789,0.3243787082818294,0.2794841811414392,0.07064889277389277,0.08185707791705354,0.2240131118881119,0.091995004995005,0.29592032988257105,0.18967947504635352,0.1172746053853296,0.18870604108635097,0.07699561281337047,0.2682026462395543,0.22164823190789473,0.07095197368421052,0.06759452764976959,0.13787600173272688,0.1957128288892813,0.20110728330329347,0.07833441015506233,0.11715678676162547,0.11630482598796553,0.1326857783967812,1
2.0_IGTB1650_normal_na,0.14654009619159797,0.15487939560439562,0.1366750302630131,0.28653415593705295,0.2564643215498611,0.25075348297213623,0.07647332278481013,0.11314685662056906,0.1276019439421338,0.07796474358974359,0.13638400237975953,0.28510510391720834,0.18455262343888953,0.3499836896929825,0.09498397435897436,0.1398708245914311,0.2781973805147059,0.08525625,0.24748159221371802,0.14652734835100117,0.3643413291655341,0.11865969717212202,0.15778263590844063,0.24296957597173144,0.20924091117216118,0.2311502871024735,0.2054460921843687,0.18996460972120452,0.08420962918660287,0.1782034455128205,0.11264871475379573,0.13851588089330025,0.14234911764705882,0.19498095703125,0.17547644783553223,0.0781714655116685,0.2655335412985866,0.04704016899141631,0.27960633494277537,0.10430994012610609,0.0288626628256513,0.23401666666666668,0.29533448287578146,0.24886650843881858,0.12290047697368421,0.20672137605042018,0.13307830769230766,0.14115409807808324,0.7319449089984994,0.165661576062387,0.1259254783920095,0.7718004214963119,0.16425069035499218,0.6628055374744282,0.6027522843567251,0.5493482331223629,0.33481558388157895,0.2967881897254689,0.12986491297468353,0.09071242648227626,0.23995835970464136,0.09977927215189873,0.3125281147203947,0.15020826480263158,0.13631757272293754,0.27707358726752507,0.13417274678111588,0.28357027896995707,0.16571388221153846,0.09878903846153846,0.15518226590106007,0.1597050434201737,0.23306302866541354,0.22917623916519397,0.08635578907539901,0.13436415836813362,0.1334020827200471,0.1198822126847878,0
4.0_1596_SLE_managed,0.09112455637455638,0.15741439075630254,0.14107512270679112,0.2732973762203626,0.24821035881259507,0.22969696594427244,0.06868648960739031,0.10169581008833102,0.07718599472121412,0.07983639705882353,0.12960240130639636,0.27437006116971474,0.19066989426665157,0.33561927631578947,0.10040686274509804,0.13191759444103193,0.2404011194029851,0.08262821691176471,0.23864439550996294,0.12922420147420147,0.3330592043092043,0.10732484611967766,0.16014033897751045,0.20779374692874694,0.22464583333333335,0.20552692465192465,0.13608841376356368,0.19354138177365038,0.08508411483253588,0.1786501225490196,0.09950087731137806,0.13088472485768501,0.14719138059701492,0.2174392782182836,0.17426705279198307,0.07632949374550949,0.17917214373464374,0.04982670850767085,0.2754657426778243,0.08686688362002169,0.03268851727584238,0.22738908775981523,0.2586735494235494,0.24471905311778291,0.1286538052631579,0.21667103100568585,0.1446110294117647,0.1356567537604123,0.7075540456396621,0.1564247223138678,0.11700270640877598,0.7590676873489122,0.16865032353799747,0.635551898788741,0.5998951754385964,0.5123412240184757,0.31604815789473684,0.252503024003024,0.06904214780600462,0.0843380840306834,0.23385296381832177,0.08167914879577697,0.2992248026315789,0.1691860197368421,0.12104339260808926,0.2632339827405858,0.11953289748953974,0.2946175906555091,0.19148931525735294,0.0880514705882353,0.1078821253071253,0.14277835681198045,0.20132477443609023,0.1956370908195914,0.07666246611105533,0.10122090685727049,0.10621202803587734,0.11548855183635519,1
2.0_1743_SLE_managed,0.05758959212376934,0.13812026678141134,0.12090868782277793,0.2073844964664311,0.22255211433651578,0.2176998569419524,0.06220003169572108,0.07381713780918728,0.05048409553995925,0.048114206827309235,0.11142330729166666,0.24603046429948175,0.1615430952153567,0.27732582783731796,0.07168524096385542,0.11341990704113925,0.21865,0.07951411897590362,0.2154332915637784,0.09143159282700422,0.2853090068159688,0.09085708061002179,0.13044963284010602,0.18631546835443039,0.20205057730923695,0.1714159282700422,0.08845802696078431,0.16926499612169266,0.07076618826350896,0.1523367846385542,0.07984708765530606,0.12055314807617566,0.12059789285714285,0.17416637834821427,0.15210684683505651,0.06533717583807717,0.14086661392405064,0.03505445744994111,0.22760015459363958,0.07963879073419709,0.030455238970588234,0.20846496302165873,0.21854683544303796,0.2170698626518753,0.093289208573784,0.18757386267006804,0.11554343373493975,0.1230367551713492,0.6856485260967574,0.1447378122405856,0.09888959117472265,0.7420218270341641,0.14450338976086777,0.6066795913835221,0.5297089859851608,0.4694193519985913,0.3188618095630668,0.23497517039922106,0.04432824881141046,0.06831584952885747,0.20990058108821977,0.05976375367896763,0.25118190952184666,0.11449854441467436,0.10400194346289753,0.21982431537102473,0.09637279151943462,0.22375139870435806,0.1488031814759036,0.07112198795180723,0.08661803797468355,0.12632803649237473,0.18539309268637383,0.17217408023279984,0.05521699510783436,0.11379390103567319,0.08817568090517082,0.07102650176678445,1
2.0_1340_SLE_managed,0.08091448801742919,0.0,0.14212250617030028,0.24936463903743317,0.0,0.2052667946551989,0.0,0.09058199643493763,0.0,0.0,0.15032470522503083,0.0,0.19151430842607312,0.30887839425587466,0.0,0.15483880974264705,0.3171502659574468,0.0,0.0,0.08597800925925926,0.32158861236802416,0.09717892862035894,0.17120285344251338,0.23716928104575166,0.0,0.22947290305010895,0.12511760172626388,0.20053924285900612,0.0701822454308094,0.0,0.09375198378471623,0.0,0.1795235815602837,0.2545190048758865,0.17754626328645937,0.07327566524800128,0.1520526960784314,0.05120538101604278,0.26578354779411767,0.08212958011487424,0.020091129778051785,0.0,0.2555251382604324,0.0,0.13307577023498696,0.24325818980074299,0.0,0.1299600669536107,0.7237324290446773,0.0,0.0,0.0,0.16917752767068772,0.6529597953216374,0.594788758340586,0.0,0.3174616677545692,0.25421593765711414,0.0,0.07950013926024956,0.0,0.0,0.2756721605744125,0.18348964792754568,0.11559093137254903,0.22225350935828875,0.09253308823529412,0.29483467023172905,0.0,0.0,0.12024754901960784,0.13429861967392795,0.1856831592689295,0.18794231676627868,0.0,0.10453550207961972,0.0,0.08921836007130124,1
2.0_1961_SLE_managed,0.05403477033615602,0.13761117511520737,0.13642217382065447,0.23736786372007365,0.2377326678917474,0.21141709625947405,0.0998980593607306,0.08760907765500307,0.0909271852576647,0.04710416666666667,0.17096924389367815,0.2627023016166852,0.18389263849484846,0.3580932663884542,0.09173521505376345,0.18307028092523095,0.33614625,0.07665322580645162,0.2310468700223001,0.2175210257890685,0.42796962160241603,0.09926787994891444,0.19992975224447512,0.1521177482678984,0.2505023521505376,0.2259443321785989,0.12638829022988507,0.19184264250101063,0.08809428794992175,0.15946740591397848,0.09592403314917126,0.14280332986472427,0.20684526666666667,0.3087884375,0.1738491235249983,0.06681238413051539,0.18789250144341804,0.04728104857274401,0.2490611187845304,0.08620140167792102,0.04075466954022989,0.2103980213089802,0.2970634437733168,0.238600799086758,0.16158328377673448,0.2651247619047619,0.17834887096774193,0.18583788655438518,0.614386503843842,0.17936191631332898,0.16532432577054795,0.7178609147149801,0.16435548631633046,0.5417812537984684,0.6187966730423694,0.535423833079655,0.3761732035732916,0.29344919168591227,0.09443987823439878,0.07784561080417433,0.22493211567732116,0.0903535551206784,0.3203065825508607,0.2396574909526604,0.12390220994475139,0.2020963397790055,0.0749867403314917,0.27347951197053405,0.2681415070564516,0.06881895161290322,0.07148091801385681,0.13649425287356323,0.20316480363663464,0.1838466850828729,0.06306650784196943,0.16449734935964727,0.10350453966231284,0.05147452424800491,1
2.0_1341_SLE_managed,0.10319115646258503,0.15500815217391303,0.14313971893491123,0.23109038461538461,0.25528569753417313,0.22170567647058823,0.06388726648351647,0.10553215811965812,0.08152796310832025,0.07470425724637682,0.11519703328299256,0.28305370136620134,0.1932460498960499,0.3241338333333333,0.08561141304347827,0.12018190825437318,0.24747260802469134,0.08737500000000001,0.2460598645540506,0.1374093537414966,0.3418524332810047,0.08769361833952913,0.1387244591346154,0.1819569300291545,0.20504975414078674,0.20118831389698738,0.14247075394981412,0.19364005628517825,0.06377063636363636,0.1754998867753623,0.11480831265508686,0.12511605890603086,0.12878648148148147,0.18175054655349793,0.16866073124406458,0.06401833253387695,0.2197605138483965,0.062411217948717956,0.2483293269230769,0.08602079772079772,0.01715813777881041,0.24530485347985348,0.262336701054048,0.23855856227106229,0.10030446999999999,0.2069085954340584,0.11878434782608696,0.16402968783332147,0.6701590299133352,0.1560085483712716,0.10430404361263737,0.7579021739130435,0.16871932021466907,0.5973909441972277,0.5608165,0.49371817765567766,0.3064595,0.2521809262166405,0.08098500457875457,0.08619027777777777,0.23083324175824177,0.07942317503924647,0.2880451875,0.11979092968749999,0.09467769230769231,0.2676153846153846,0.13591576923076923,0.22111442307692308,0.14185546875,0.09413858695652175,0.11664720116618076,0.12918258209417596,0.19145692857142857,0.18619389140271494,0.06823623387482083,0.14614114762788233,0.1020055264502939,0.11198290598290599,1
