"","Tumor_cE01_(StemTA-like)_qval","Tumor_cE03_(StemTA-like_prolif)_qval","Tumor_cE05_(Enterocyte_2)_qval","Tumor_cE02_(StemTA-likeImmature_Goblet)_qval","Tumor_cE06_(Immature_Goblet)_qval"
"bioplanet_1050_Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane",0,0,0,0,0
"bioplanet_1051_Transport of nucleotide sugars",0,0,0,0,0
"bioplanet_1052_Transport of organic anions",0,0,0,0,0
"bioplanet_1053_Ion transport by P-type ATPases",0,1.73126325977237,0,1.95116673061752,0
"bioplanet_1054_ABCA transporters in lipid homeostasis",0,0,0,0,0
"bioplanet_1055_Zinc transporters",0,0,0,2.36395730752721,0
"bioplanet_1056_Hexose transport",0,1.09856809401842,0,0,0
"bioplanet_1057_Passive transport by aquaporins",0,0,0,0,0
"bioplanet_105_Modulation of interferon signaling by chaperones",0,0,0,0.942657008357277,0
"bioplanet_1061_Serotonin transporter activity",0,0,0,0,0
"bioplanet_1062_Monoamine transport",0,0,0,0,0
"bioplanet_1063_Amino acid transport across the plasma membrane",0,0,0,1.372248786702,0
"bioplanet_1064_Ion channel transport",0,2.36395730752721,0,1.49703532919208,0
"bioplanet_1065_Bicarbonate transporters",0,0,0,0,0
"bioplanet_1066_COPI-mediated vesicle transport",0,0,0,0,0
"bioplanet_1069_Organic anion transporters",0,0,0,0,0
"bioplanet_1070_Metal ion solute carrier family (SLC) transporters",0,0.11267619700103,0,2.16117219113697,0
"bioplanet_1071_Organic cation transport",0,0,0,0,0
"bioplanet_1076_Amine compound SLC transporters",0,0,0,0.539981142053585,0
"bioplanet_1077_Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0,0,0,0,0
"bioplanet_1079_Sodium/proton exchangers",0,0,0,0,0
"bioplanet_107_Sprouty regulation of tyrosine kinase signals",0,0,0,0.942657008357277,0
"bioplanet_1080_Ligand-gated ion channel transport",0,0,0,0,0
"bioplanet_1081_Sodium/calcium exchangers",0,0,0,0,0
"bioplanet_1083_Cation-coupled chloride cotransporters",0,0,0,0,0
"bioplanet_1087_Organic cation/anion/zwitterion transport",0,0,0,0,0
"bioplanet_1088_SLC26 family multifunctional anion exchangers",0,0,0,0,0
"bioplanet_1089_Amino acid and oligopeptide SLC transporters",0,0,0,1.24029253760438,0
"bioplanet_1090_Bile salt and organic anion SLC transporters",0,0,0,0,0
"bioplanet_1092_Sodium/chloride-dependent neurotransmitter transporters",0,0,0,0,0
"bioplanet_1093_Facilitative sodium-independent glucose transporters",0,0,0,0,0
"bioplanet_1096_COPII-mediated vesicle transport",0,0,0,0,0
"bioplanet_1097_Cytosolic sulfonation of small molecules",0,0,0,0,0
"bioplanet_109_NF-kappaB activation by non-typeable Hemophilus influenzae",0,0.942657008357277,0,3.40686272261997,0.539981142053585
"bioplanet_10_Adhesion and diapedesis of granulocytes",0,0,0,0,0
"bioplanet_1100_Zinc influx into cells by the SLC39 gene family",0,0,0,0.942657008357277,0
"bioplanet_1101_Transferrin endocytosis and recycling",0,0,0,2.05721100881878,0
"bioplanet_1104_Zinc efflux and compartmentalization by the SLC30 family",0,0,0,0,0
"bioplanet_1108_Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis",0,0,0,0,0
"bioplanet_110_PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase",0,0,0,0,0
"bioplanet_1111_Beta-catenin phosphorylation cascade",0,0,0,0,0
"bioplanet_1112_Activation of matrix metalloproteinases",0,0,0,0,0
"bioplanet_1117_Neurotransmitter release cycle",0,1.09856809401842,0,2.16117219113697,0
"bioplanet_1119_RNA polymerase I promoter opening",0,2.16117219113697,0,1.24029253760438,0
"bioplanet_111_Calcium signaling by HBx of hepatitis B virus",0,0.763890715865263,0,0.763890715865263,0
"bioplanet_1120_RNA polymerase I transcription initiation",0,1.61632475605795,0,0,0
"bioplanet_1123_RNA polymerase III transcription termination",0,3.13077459853555,0,2.6582603490473,0
"bioplanet_1127_RNA polymerase II promoter escape",0,0.11267619700103,0,0.763890715865263,0
"bioplanet_1129_RNA polymerase II C-terminal domain phosphorylation and interaction with capping enzyme",0,0,0,0,0
"bioplanet_112_Phospholipids as signaling intermediaries",0,0.763890715865263,0,2.6582603490473,0
"bioplanet_1130_Transfer RNA aminoacylation",0,3.13077459853555,0,2.16117219113697,0
"bioplanet_1131_Messenger RNA decay by 3' to 5' exoribonuclease",0,0,0,0,0
"bioplanet_1132_Messenger RNA decay by 5' to 3' exoribonuclease",0,0,0,1.61632475605795,0
"bioplanet_1139_MicroRNA regulation of DNA damage response",0,3.22331192699552,0,3.31532673359404,0
"bioplanet_113_Ck1/Cdk5 regulation by type 1 glutamate receptors",0,0,0,2.16117219113697,0
"bioplanet_1143_Alternative NF-kappaB pathway",0,0,0,0,0
"bioplanet_1145_Viral dsRNA-TLR3-TRIF complex activation of RIP1",0,0,0,0,0
"bioplanet_1147_ERBB1 internalization pathway",0,0.942657008357277,0,1.24029253760438,0
"bioplanet_1148_Regulatory RNA pathways",0,2.46321203032535,0,1.84267338688252,1.372248786702
"bioplanet_1149_Cytosolic tRNA aminoacylation",0,2.6582603490473,0,1.84267338688252,0
"bioplanet_114_EGF receptor transactivation by GPCRs in cardiac hypertrophy",0,1.61632475605795,0,2.16117219113697,0
"bioplanet_1152_Mitochondrial tRNA aminoacylation",0,0,0,0,0
"bioplanet_1153_Transcription factor regulation of microRNAs related to cardiac hypertrophy",0,0,0,0,0
"bioplanet_1154_Deadenylation of mRNA",0,3.40686272261997,0,1.24029253760438,0
"bioplanet_1155_Small interfering RNA (siRNA) biogenesis",0,0,0,0,0
"bioplanet_1156_Stabilization of mRNA by HuR",0,0,0,0,0
"bioplanet_115_Bioactive peptide-induced signaling pathway",0,2.16117219113697,0,2.94392816314568,0
"bioplanet_1160_Destabilization of mRNA by butyrate response factor 1 (BRF1)",0,2.05721100881878,0,3.22331192699552,0
"bioplanet_1161_Destabilization of mRNA by KSRP",0,1.372248786702,0,0,0
"bioplanet_1163_Intronless pre-mRNA processing",0,0,0,0,0
"bioplanet_1165_Rev-mediated nuclear export of HIV-1 RNA",0,1.84267338688252,0,1.73126325977237,0
"bioplanet_1166_Post-transcriptional silencing by small RNAs",0,0,0,0,0
"bioplanet_1168_Post-elongation processing of intronless pre-mRNA",0,1.84267338688252,0,0.11267619700103,0
"bioplanet_1169_HIV life cycle early phase",0,0,0,1.61632475605795,0
"bioplanet_1170_SLBP-dependent processing of replication-dependent histone pre-mRNAs",0,1.24029253760438,0,0,0
"bioplanet_1174_DNA replication initiation",0,0,0,0,0
"bioplanet_1176_DNA strand elongation",0,2.16117219113697,0,0,0
"bioplanet_1177_DNA-PK pathway in nonhomologous end joining",0,0,0,0,0
"bioplanet_1179_G2/M DNA damage checkpoint",0,0,0,0,0
"bioplanet_1181_Homologous DNA pairing and strand exchange",0,0,0,0,0
"bioplanet_1182_Unwinding of DNA",0,0,0,0,0
"bioplanet_1183_Proteins and DNA sequences in cardicac structures",0,0,0,0,0
"bioplanet_1186_G2/M checkpoints",0,0,0,0,0
"bioplanet_1187_E2F-mediated regulation of DNA replication",0,0.763890715865263,0,0.942657008357277,0
"bioplanet_1189_Activation of the pre-replicative complex",0,0,0,0,0
"bioplanet_118_Ceramide signaling pathway",0,2.26334212484057,0,2.05721100881878,0
"bioplanet_1190_Cytosolic sensors of pathogen-associated DNA",0,0.539981142053585,0,0,0
"bioplanet_1191_Mechanisms of transcriptional repression by DNA methylation",0,0,0,0,0
"bioplanet_1193_Inhibition of replication initiation of damaged DNA by RB1/E2F1",0,0,0,0,0
"bioplanet_1194_Integration of provirus",0,0,0,0,0
"bioplanet_1196_Association of licensing factors with the pre-replicative complex",0,1.61632475605795,0,1.24029253760438,0
"bioplanet_1197_E2F-enabled inhibition of pre-replication complex formation",0,0,0,0,0
"bioplanet_11_Adhesion and diapedesis of lymphocytes",0,0,0,0,0
"bioplanet_1201_Activation of BH3-only proteins",0,2.56126781642024,0,2.6582603490473,0
"bioplanet_1203_Acetylcholine binding and downstream events",0,0,0,0,0
"bioplanet_1204_Unblocking of NMDA receptor, glutamate binding and activation",0,0,0,0,0
"bioplanet_1207_Gene expression regulation in pancreatic beta cells",0,0,0,0.539981142053585,0
"bioplanet_1208_Defensins",0,0,0,0,0
"bioplanet_1209_Serotonin receptors",0,0,0,0,0
"bioplanet_120_Cytokines and inflammatory response",0,0.942657008357277,0,1.95116673061752,0
"bioplanet_1213_Adrenoceptors",0,0,0,0,0
"bioplanet_121_PDGFA signaling pathway",0,0,0,2.05721100881878,0
"bioplanet_1221_Axonogenesis regulation by p75 neurotrophin receptor",0,0,0,0.763890715865263,0
"bioplanet_1222_CREB phosphorylation",0,0,0,0,0
"bioplanet_1223_Calcitonin-like ligand receptors",0,0,0,0,0
"bioplanet_1225_Binding of chemokines to chemokine receptors",0,0,0,0,0
"bioplanet_1226_Class B GPCRs (secretin family receptors)",0,2.6582603490473,0,2.75430465448774,0
"bioplanet_122_TNF/stress-related signaling",0,0,0,0.942657008357277,0
"bioplanet_1231_ERK inactivation",0,0,0,1.73126325977237,0
"bioplanet_1232_PIP2 hydrolysis",0,0,0,0,0
"bioplanet_1233_Eicosanoid ligand-binding G-protein coupled receptors",0,0,0,0,0
"bioplanet_1234_Energy-dependent regulation of mTOR by LKB1-AMPK",0,0,0,0,0
"bioplanet_1235_FGFR ligand binding and activation",0,0,0,0,0
"bioplanet_1238_FGFR2b ligand binding and activation",0,0,0,0,0
"bioplanet_1239_FGFR3 ligand binding and activation",0,0,0,0,0
"bioplanet_123_TNFR2 signaling pathway",0,0,0,0,0
"bioplanet_1240_FGFR3b ligand binding and activation",0,0,0,0,0
"bioplanet_1241_FGFR4 ligand binding and activation",0,0,0,0,0
"bioplanet_1242_FRS2-mediated cascade",0,2.84949904500044,0,2.46321203032535,0
"bioplanet_1243_Formyl peptide interaction with formyl peptide receptors",0,0,0,0,0
"bioplanet_1245_FRS2-mediated activation",0,2.26334212484057,0,2.6582603490473,0
"bioplanet_1246_G-protein-mediated events",0,1.84267338688252,0,2.6582603490473,0
"bioplanet_1248_Glucagon-type ligand receptors",0,1.09856809401842,0,0,0
"bioplanet_124_TPO signaling pathway",0,0.539981142053585,0,1.24029253760438,0
"bioplanet_1251_Klotho-mediated ligand binding",0,0,0,0,0
"bioplanet_1253_Lysosphingolipid and lysophosphatidic acid (LPA) G-protein coupled receptors",0,0,0,0,0
"bioplanet_1254_MEK activation",0,2.6582603490473,0,1.372248786702,0
"bioplanet_1256_Activation of TRKA receptors",0,0,0,0,0
"bioplanet_1257_Nucleotide-like (purinergic) G-protein coupled receptors",0,0,0,0,0
"bioplanet_1259_Binding of orexin and neuropeptides FF and QRFP to their receptors",0,0,0,0,0
"bioplanet_125_CARM1 transcriptional regulation by protein methylation",0,0,0,0.11267619700103,0
"bioplanet_1260_Peptide G-protein coupled receptors",0,3.94793460398317,0,3.67896581763017,1.61632475605795
"bioplanet_1261_Pre-NOTCH expression and processing",0,0.539981142053585,0,1.95116673061752,0
"bioplanet_1262_Pre-NOTCH processing in Golgi",0,0,0,0,0
"bioplanet_1263_Pre-NOTCH Processing in the endoplasmic reticulum",0,0,0,0,0
"bioplanet_1264_Prostanoid ligand receptors",0,0,0,0,0
"bioplanet_1266_Adenylate cyclase inhibitory pathway",0,0,0,0,0
"bioplanet_1267_Rheb GTPase activity by AMPK regulation",0,0,0,0,0
"bioplanet_1270_Amine ligand-binding G-protein coupled receptors",0,0,0,0,0
"bioplanet_1275_Bone remodeling",0,0,0,0,0
"bioplanet_1286_ERK5 role in neuronal survival pathway",0,0,0,0.942657008357277,0
"bioplanet_1287_eIF4E and p70 S6 kinase regulation",0,3.31532673359404,0,2.26334212484057,0
"bioplanet_1289_BRCA1-dependent ubiquitin ligase activity",0,0,0,0,0
"bioplanet_128_Interleukin-17 signaling pathway",0,0,0,0,0
"bioplanet_1294_LPA receptor mediated events",0,2.56126781642024,0,2.05721100881878,0
"bioplanet_1295_Beta-1 integrin cell surface interactions",0,1.73126325977237,0,2.26334212484057,0
"bioplanet_1297_Atypical NF-kappaB pathway",0,0,0,0,0
"bioplanet_1299_E2F transcription factor network",0,2.84949904500044,0,3.22331192699552,0.942657008357277
"bioplanet_12_Granzyme A-mediated apoptosis pathway",0,0,0,0.942657008357277,0
"bioplanet_1300_HIF-2-alpha transcription factor network",0,2.26334212484057,0,1.372248786702,0
"bioplanet_1301_Integrin family cell surface interactions",0,0,0,0,0
"bioplanet_1304_S1P/S1P3 pathway",0,0,0,0.763890715865263,0
"bioplanet_1306_Regulation of NFAT transcription factors",0,2.6582603490473,0,2.6582603490473,0
"bioplanet_1310_S1P/S1P4 pathway",0,0,0,0.11267619700103,0
"bioplanet_1311_FRA pathway",0,0.11267619700103,0,1.372248786702,0
"bioplanet_1313_Arf6 integrin-mediated signaling pathway",0,1.09856809401842,0,1.95116673061752,0
"bioplanet_1314_RhoA activity regulation",0,1.24029253760438,0,2.84949904500044,0
"bioplanet_1315_p38-alpha and p38-beta regulation",0,1.09856809401842,0,1.84267338688252,0
"bioplanet_1316_CDC42 activity regulation",0,1.09856809401842,0,1.09856809401842,0
"bioplanet_1317_ATM pathway",0,2.84949904500044,0,2.84949904500044,0
"bioplanet_1318_S1P/S1P1 pathway",0,0,0,0.11267619700103,0
"bioplanet_1320_HNF3B pathway",0,3.03766536355106,0,2.6582603490473,0
"bioplanet_1322_Alpha-9 beta-1 integrin pathway",0,0,0,0,0
"bioplanet_1323_Validated nuclear estrogen receptor beta network",0,0.11267619700103,0,0,0
"bioplanet_1324_Arf6 vesicle-mediated transport",0,0.942657008357277,0,2.05721100881878,0
"bioplanet_1325_PIK3C1/B pathway",0,0,0,0,0
"bioplanet_1326_IGF1 pathway",0,1.84267338688252,0,1.61632475605795,0
"bioplanet_1327_Polo-like kinase 1 (PLK1) pathway",0,2.16117219113697,0,1.73126325977237,0
"bioplanet_1328_T cell receptor/Ras pathway",0,0,0,0,0
"bioplanet_1329_Rapid glucocorticoid receptor pathway",0,0,0,0,0
"bioplanet_1330_C-Myc pathway",0,1.09856809401842,0,0,0
"bioplanet_1333_Androgen receptor regulation of biosynthesis and transcription",0,0,0,2.05721100881878,0
"bioplanet_1335_Integrin beta-4 pathway",0,0,0,0,0
"bioplanet_1339_RXR/VDR pathway",0,0,0,1.09856809401842,0
"bioplanet_133_Interferon-alpha signaling pathway",0,0,0,0,0
"bioplanet_1341_Syndecan 4 pathway",0,1.73126325977237,0,2.84949904500044,0
"bioplanet_1344_Integrin beta-2 pathway",0,0,0,0.11267619700103,0
"bioplanet_1345_FOXM1 transcription factor network",0,2.05721100881878,0,1.73126325977237,0
"bioplanet_1346_Ephrin receptor A forward pathway",0,0,0,2.05721100881878,0
"bioplanet_1347_Hypoxic and oxygen homeostasis regulation of HIF-1-alpha",0,0,0,0.942657008357277,0
"bioplanet_1348_E-cadherin keratinocyte pathway",0,0,0,2.26334212484057,0
"bioplanet_1349_ALK1 pathway",0,2.46321203032535,0,3.49795873474214,0
"bioplanet_1350_T cell receptor/JNK pathway",0,0,0,1.09856809401842,0
"bioplanet_1352_Syndecan 1 pathway",0,2.26334212484057,0,2.36395730752721,0
"bioplanet_1355_ALK2 pathway",0,0,0,0,0
"bioplanet_1357_p38 gamma/delta MAPK pathway",0,0,0,0,0
"bioplanet_1358_Integrin beta-5 pathway",0,0,0,0,0
"bioplanet_1359_VEGFR1 pathway",0,1.372248786702,0,2.6582603490473,0.539981142053585
"bioplanet_135_IGF1 signaling pathway",0,0,0,0,0
"bioplanet_1361_Interleukin-2/STAT5 pathway",0,1.372248786702,0,1.49703532919208,0
"bioplanet_1362_T cell receptor calcium pathway",0,1.49703532919208,0,0,0
"bioplanet_1365_Syndecan 2 pathway",0,2.05721100881878,0,1.95116673061752,0
"bioplanet_1366_RAC1 activity regulation",0,1.84267338688252,0,1.73126325977237,0
"bioplanet_1369_Syndecan 3 pathway",0,0,0,0.942657008357277,0
"bioplanet_136_Interleukin-10 anti-inflammatory signaling pathway",0,0,0,0,0
"bioplanet_1374_Ras family activation regulation",0,0.11267619700103,0,0.11267619700103,0
"bioplanet_1375_MAPK/TRK pathway",0,0,0,0.942657008357277,0
"bioplanet_1381_Glypican-3 pathway",0,0,0,0,0
"bioplanet_1383_HES/HEY pathway",0,2.05721100881878,0,3.03766536355106,0.11267619700103
"bioplanet_1385_Golgi-associated vesicle biogenesis",0,0,0,1.24029253760438,0
"bioplanet_1387_Presynaptic function of kainate receptors",0,0,0,0.539981142053585,0
"bioplanet_1389_Coagulation intrinsic pathway",0,0,0,0.539981142053585,0
"bioplanet_1390_ATR activation in response to replication stress",0,0,0,0,0
"bioplanet_1391_APC/C activator regulation between G1/S and early anaphase",0,0,0,0,0
"bioplanet_1398_HIV-1 early elongation complex formation",0,0,0,0,0
"bioplanet_1399_HIV-1 elongation complex formation in the absence of HIV-1 Tat",0,0,0,0,0
"bioplanet_139_Interleukin-22 soluble receptor signaling pathway",0,0,0,0,0
"bioplanet_1403_Mitotic metaphase/anaphase transition",0,0,0,0,0
"bioplanet_1406_Tat-mediated elongation of the HIV-1 transcript",0,0,0,0,0
"bioplanet_1409_Mitotic prometaphase",0,1.95116673061752,0,2.16117219113697,0
"bioplanet_1415_Ghrelin pathway",0,0,0,0,0
"bioplanet_1417_Corticotropin releasing hormone pathway",0,0,0,0.11267619700103,0
"bioplanet_1419_Fibroblast growth factor 1",0,1.09856809401842,0,2.94392816314568,0
"bioplanet_1422_Interleukin-11 pathway",0,1.61632475605795,0,1.84267338688252,0
"bioplanet_1423_Interleukin-3 regulation of hematopoietic cells",0,0,0,0,0
"bioplanet_1427_Interleukin-6 regulation of target genes",0,0,0,4.12581959490148,1.84267338688252
"bioplanet_1428_Interleukin-7 interactions in immune response",0,1.61632475605795,0,2.05721100881878,0
"bioplanet_1436_TWEAK regulation of gene expression",0,0,0,0.942657008357277,0
"bioplanet_1439_ID regulation of gene expression",0,0,0,0.942657008357277,0
"bioplanet_1449_TAK1 activates NF-kappaB by phosphorylation and activation of IKK complex",0,1.372248786702,0,0,0
"bioplanet_1450_TRAF3-dependent IRF activation pathway",0,0,0,0,0
"bioplanet_1451_TRAF6-mediated IRF7 activation",0,0,0,0,0
"bioplanet_1453_TRAF6 mediated NF-kB activation",0,0,0,0.11267619700103,0
"bioplanet_1456_Tandem pore domain potassium channels",0,0,0,0,0
"bioplanet_1457_Telomere extension by telomerase",0,0,0,0,0
"bioplanet_1459_Telomere maintenance",0,3.22331192699552,0,1.73126325977237,0
"bioplanet_1463_Arylsulfatase activation",0,0,0,0,0
"bioplanet_1465_Toll-like receptor endosomal trafficking and processing",0,0,0,2.36395730752721,0
"bioplanet_1466_GluR2-containing AMPA receptor trafficking",0,0,0,0,0
"bioplanet_146_Interleukin-2 receptor beta chain in T cell activation",0,3.22331192699552,0,3.03766536355106,1.372248786702
"bioplanet_1474_Vitamin A uptake in enterocytes",0,0,0,0,0
"bioplanet_1476_Cytochrome P450 metabolism of vitamins",0,0,0,0,0
"bioplanet_1477_Voltage-gated potassium channels",0,0,0,0,0
"bioplanet_1478_Cytochrome P450 metabolism of xenobiotics",0,0,0,0,0
"bioplanet_1479_YAP1- and WWTR1 (TAZ)-stimulated gene expression",0,0,0,0.763890715865263,0
"bioplanet_147_Signal transduction through IL-1R",0,0,0,0.763890715865263,0
"bioplanet_1480_TAK1-mediated activation of p38 MAPK",0,0,0,0,0
"bioplanet_1481_Endothelial NOS activation",0,1.49703532919208,0,0,0
"bioplanet_1482_Mitochondrial beta-oxidation of saturated fatty acids",0,0,0,0,0
"bioplanet_1483_Mitochondrial beta-oxidation of unsaturated fatty acids",0,0,0,0,0
"bioplanet_1484_Attachment of GPI anchor to uPAR",0,0,0,0.539981142053585,0
"bioplanet_1486_BMAL1-CLOCK/NPAS2 activates circadian expression",0,0.539981142053585,0,0.763890715865263,0
"bioplanet_1487_Basigin interactions",0,2.56126781642024,0,1.09856809401842,0
"bioplanet_148_Erythropoietin-mediated neuroprotection through NF-kB",0,0,0,0,0
"bioplanet_1492_Botulinum neurotoxicity",0,0,0,0,0
"bioplanet_1493_CD28-dependent Vav1 pathway",0,0,0,0,0
"bioplanet_1494_CDO in myogenesis",0,0,0,0,0
"bioplanet_1495_CHL1 interactions",0,0,0,0,0
"bioplanet_1497_Calcium-activated potassium channels",0,0,0,0,0
"bioplanet_1499_Cell-extracellular matrix interactions",0,0,0,0,0
"bioplanet_149_Melanocyte development and pigmentation pathway",0,0,0,0.539981142053585,0
"bioplanet_14_Apoptotic signaling in response to DNA damage",0,1.84267338688252,0,1.372248786702,0
"bioplanet_1504_Cleavage of growing transcript in the termination region",0,2.56126781642024,0,1.73126325977237,0.11267619700103
"bioplanet_1507_Coagulation common pathway",0,0,0,0,0
"bioplanet_1508_Complement cascade",0,1.09856809401842,0,3.40686272261997,0
"bioplanet_150_Calcineurin in effects in keratinocyte differentiation",0,2.36395730752721,0,0.942657008357277,0
"bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)",0,0,0,0,0
"bioplanet_1511_Cyclin A/B1-associated events during G2/M transition",0,0,0,0,0
"bioplanet_1515_Down syndrome cell adhesion molecule (DSCAM) interactions",0,0,0,0,0
"bioplanet_1516_Opening of calcium channels triggered by depolarization of the presynaptic terminal",0,0,0,0,0
"bioplanet_151_Gamma-secretase-mediated ErbB4 signaling pathway",0,0,0,0,0
"bioplanet_1520_Dissolution of fibrin clot",0,0,0,0,0
"bioplanet_1521_Dopamine neurotransmitter release cycle",0,0,0,0,0
"bioplanet_1522_Dual incision reaction in GG-NER",0,0.539981142053585,0,0,0
"bioplanet_1523_Dual incision reaction in TC-NER",0,2.84949904500044,0,2.05721100881878,0
"bioplanet_1524_ER quality control compartment (ERQC)",0,0,0,0,0
"bioplanet_1526_Acetylcholine neurotransmitter release cycle",0,0,0,0,0
"bioplanet_1527_Elevation of cytosolic calcium levels",0,0,0,0,0
"bioplanet_1528_Cytochrome P450 metabolism of endogenous sterols",0,0,0,0,0
"bioplanet_1531_Activated AMPK stimulation of fatty-acid oxidation in muscle",0,0,0,0,0
"bioplanet_1532_Ethanol oxidation",0,0,0,0,0
"bioplanet_1533_Extension of telomeres",0,0.942657008357277,0,0,0
"bioplanet_1537_Folding of actin by CCT/TriC",0,0,0,0,0
"bioplanet_1538_Fibrin clot formation (clotting cascade)",0,0.942657008357277,0,1.09856809401842,0
"bioplanet_153_Keratinocyte differentiation",0,2.46321203032535,0,3.03766536355106,0
"bioplanet_1541_G0 and early G1 pathway",0,0,0,0,0
"bioplanet_1542_G1/S-specific transcription",0,0.763890715865263,0,0,0
"bioplanet_1545_GABA (A) receptor activation",0,0,0,0,0
"bioplanet_1546_BAD activation and translocation to mitochondria",0,2.6582603490473,0,2.36395730752721,0
"bioplanet_1547_GABA A and B receptor activation",0,0,0,1.61632475605795,0
"bioplanet_154_Progesterone-initiated oocyte maturation",0,1.61632475605795,0,1.95116673061752,0
"bioplanet_1550_Glutamate binding and activation of AMPA receptors and synaptic plasticity",0,0,0,0,0
"bioplanet_1551_Glutamate neurotransmitter release cycle",0,0,0,0.11267619700103,0
"bioplanet_1554_Activation of calcium-permeable kainate receptor",0,0,0,0,0
"bioplanet_1560_Notch receptor processing",0,0,0,0,0
"bioplanet_1561_IKK complex recruitment by IRAK1",0,0,0,0,0
"bioplanet_1562_IRAK2-mediated activation of TAK1 complex",0,0.942657008357277,0,0,0
"bioplanet_1564_Activation of chaperones by ATF6 alpha",0,0,0,0,0
"bioplanet_1565_Inactivation of APC/C via direct inhibition of the APC/C complex",0,1.09856809401842,0,0,0
"bioplanet_1568_Inhibition of insulin secretion by adrenaline/noradrenaline",0,0,0,0,0
"bioplanet_1569_Integrin cell surface interactions",0,1.24029253760438,0,2.6582603490473,1.49703532919208
"bioplanet_156_Sonic Hedgehog (Shh) pathway",0,0,0,0,0
"bioplanet_1570_Interaction between L1-type proteins and ankyrins",0,0,0,0,0
"bioplanet_1573_Inwardly rectifying potassium channels",0,1.84267338688252,0,0,0
"bioplanet_1574_JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1",0,0,0,0,0
"bioplanet_1575_Kinesins",0,0,0,0.11267619700103,0
"bioplanet_1576_L1CAM interactions",0,3.03766536355106,0,3.49795873474214,0.942657008357277
"bioplanet_1577_Activation of kainate receptors upon glutamate binding",0,2.26334212484057,0,0,0
"bioplanet_1579_Lysosome vesicle biogenesis",0,0.11267619700103,0,2.16117219113697,0
"bioplanet_157_Agrin in postsynaptic differentiation",0,2.75430465448774,0,0.942657008357277,0
"bioplanet_1580_M phase pathway",0,1.73126325977237,0,3.03766536355106,0.11267619700103
"bioplanet_1581_Nuclear events mediated by MAP kinases",0,1.372248786702,0,1.84267338688252,0
"bioplanet_1583_Meiotic recombination",0,2.75430465448774,0,0.763890715865263,0
"bioplanet_1584_Meiotic synapsis",0,2.6582603490473,0,1.372248786702,0
"bioplanet_1586_Activation of NMDA receptor upon glutamate binding and postsynaptic events",0,0,0,0.942657008357277,0
"bioplanet_1587_Methylation",0,0,0,0,0
"bioplanet_1592_Mitotic G2-G2/M phases",0,2.16117219113697,0,3.49795873474214,0
"bioplanet_1595_N-glycan antennae elongation in the medial/trans-Golgi",0,0,0,1.84267338688252,0
"bioplanet_1597_N-glycan trimming in the ER and calnexin/calreticulin cycle",0,0.942657008357277,0,1.49703532919208,0
"bioplanet_1598_NF-kappaB activation through FADD/RIP-1 pathway",0,0,0,0,0
"bioplanet_1599_Activation of pro-caspase 8",0,0,0,0,0
"bioplanet_159_Signal-dependent regulation of myogenesis by corepressor MITR",0,0,0,0,0
"bioplanet_15_Induction of apoptosis through DR3 and DR4/5 death receptors",0,1.09856809401842,0,0.11267619700103,0
"bioplanet_1600_NICD trafficking to the nucleus",0,0,0,0,0
"bioplanet_1603_Nef-mediated CD4 downregulation",0,0,0,0,0
"bioplanet_1604_Nef-mediated CD8 downregulation",0,0,0,0,0
"bioplanet_1606_Nephrin interactions",0,0,0,1.24029253760438,0
"bioplanet_1607_Neurofascin interactions",0,0,0,0,0
"bioplanet_1609_Neurotransmitter clearance in the synaptic cleft",0,0,0,0,0
"bioplanet_160_ALK in cardiac myocytes",0,0,0,0,0
"bioplanet_1610_Nitric oxide stimulation of guanylate cyclase",0,0,0,0,0
"bioplanet_1611_Norepinephrine neurotransmitter release cycle",0,0,0,0,0
"bioplanet_1612_NrCAM interactions",0,0,0,0,0
"bioplanet_1613_Nuclear receptor transcription pathway",0,0,0,2.16117219113697,0
"bioplanet_1614_Activation of the AP-1 family of transcription factors",0,0,0,0,0
"bioplanet_1615_Oxygen/carbon dioxide exchange in erythrocytes",0,0,0,0,0
"bioplanet_1616_Other semaphorin interactions",0,0,0,0,0
"bioplanet_1618_Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions",0,0,0,0,0
"bioplanet_1619_PERK-regulated gene expression",0,1.09856809401842,0,0.942657008357277,0
"bioplanet_161_Proteolysis and signaling pathway of Notch",0,0,0,0,0
"bioplanet_1620_Packaging of telomere ends",0,0,0,0.539981142053585,0
"bioplanet_1621_Phase I of biological oxidations: functionalization of compounds",0,0.11267619700103,0,1.73126325977237,0
"bioplanet_1622_Phosphorylation of Emi1",0,0,0,0,0
"bioplanet_1625_Platelet calcium homeostasis",0,0,0,0,0
"bioplanet_1626_Platelet homeostasis",0,2.75430465448774,0,2.16117219113697,0
"bioplanet_1627_Platelet sensitization by LDL",0,0,0,0,0
"bioplanet_1629_Post-chaperonin tubulin folding pathway",0,0,0,0,0
"bioplanet_1631_Potassium channels",0,1.49703532919208,0,1.49703532919208,0
"bioplanet_1636_RORA activates circadian expression",0,0.539981142053585,0,0,0
